timestamp,datetime,symbol,open,high,low,close,volume,roc8,ema7,vwma17,macd_line,macd_signal
1749735000000,2025-06-12 09:30:00,QQQ,531.09,531.9,530.84,531.83,221707,,,,,
1749735060000,2025-06-12 09:31:00,QQQ,531.81,532.11,531.52,531.8197,106115,,,,,
1749735120000,2025-06-12 09:32:00,QQQ,531.84,531.89,531.38,531.41,108806,,,,,
1749735180000,2025-06-12 09:33:00,QQQ,531.39,531.88,531.39,531.714,87442,,,,,
1749735240000,2025-06-12 09:34:00,QQQ,531.72,532.01,531.46,531.52,51830,,,,,
1749735300000,2025-06-12 09:35:00,QQQ,531.47,531.76,531.38,531.5201,42868,,,,,
1749735360000,2025-06-12 09:36:00,QQQ,531.5,531.51,531.1,531.35,102123,,,,,
1749735420000,2025-06-12 09:37:00,QQQ,531.3792,531.49,531.06,531.33,68015,,,,,
1749735480000,2025-06-12 09:38:00,QQQ,531.3,532.17,531.19,531.99,79854,,,,,
1749735540000,2025-06-12 09:39:00,QQQ,532.04,532.29,531.91,532.01,71887,,,,,
1749735600000,2025-06-12 09:40:00,QQQ,532.01,532.27,531.9775,532.12,36130,,,,,
1749735660000,2025-06-12 09:41:00,QQQ,532.14,532.23,531.83,532.08,110279,,,,,
1749735720000,2025-06-12 09:42:00,QQQ,532.06,532.15,531.92,532.08,47586,,,,,
1749735780000,2025-06-12 09:43:00,QQQ,532.05,532.37,531.99,532.22,110529,,,,,
1749735840000,2025-06-12 09:44:00,QQQ,532.24,532.4,532.07,532.31,49968,,,,,
1749735900000,2025-06-12 09:45:00,QQQ,532.29,532.38,531.94,531.98,85707,,,,,
1749735960000,2025-06-12 09:46:00,QQQ,531.97,532.23,531.955,532.17,48292,,,,,
1749736020000,2025-06-12 09:47:00,QQQ,532.18,532.33,532.07,532.285,46200,,,,,
1749736080000,2025-06-12 09:48:00,QQQ,532.27,532.52,532.17,532.36,77404,,,,,
1749736140000,2025-06-12 09:49:00,QQQ,532.39,532.53,532.26,532.45,54177,,,,,
1749736200000,2025-06-12 09:50:00,QQQ,532.47,532.59,532.15,532.25,77835,,,,,
1749736260000,2025-06-12 09:51:00,QQQ,532.28,532.3699,532.07,532.19,100448,,,,,
1749736320000,2025-06-12 09:52:00,QQQ,532.2,532.44,532.11,532.43,97944,,,,,
1749736380000,2025-06-12 09:53:00,QQQ,532.43,532.47,532.25,532.34,43564,,,,,
1749736440000,2025-06-12 09:54:00,QQQ,532.34,532.47,532.185,532.23,43414,,,,,
1749736500000,2025-06-12 09:55:00,QQQ,532.22,532.23,531.43,531.6,146962,,,,,
1749736560000,2025-06-12 09:56:00,QQQ,531.58,532.02,531.55,531.8801,60721,,,,,
1749736620000,2025-06-12 09:57:00,QQQ,531.88,531.98,531.79,531.8465,68841,,,,,
