timestamp,datetime,symbol,open,high,low,close,volume,roc8,ema7,vwma17,macd_line,macd_signal
1749735000000,2025-06-12 09:30:00,AMZN,211.78,212.26,211.33,212.06,561307,,,,,
1749735060000,2025-06-12 09:31:00,AMZN,212.07,212.38,211.85,212.03,68848,,,,,
1749735120000,2025-06-12 09:32:00,AMZN,212.06,212.18,211.6401,211.77,55453,,,,,
1749735180000,2025-06-12 09:33:00,AMZN,211.8,212.07,211.665,211.83,60303,,,,,
1749735240000,2025-06-12 09:34:00,AMZN,211.79,212.0,211.65,211.72,58361,,,,,
1749735300000,2025-06-12 09:35:00,AMZN,211.7275,211.9,211.68,211.83,51467,,,,,
1749735360000,2025-06-12 09:36:00,AMZN,211.85,211.965,211.68,211.84,78992,,,,,
1749735420000,2025-06-12 09:37:00,AMZN,211.84,211.875,211.49,211.6038,62048,,,,,
1749735480000,2025-06-12 09:38:00,AMZN,211.6,212.0599,211.59,211.96,101637,,,,,
1749735540000,2025-06-12 09:39:00,AMZN,212.0,212.16,211.99,212.03,41491,,,,,
1749735600000,2025-06-12 09:40:00,AMZN,212.02,212.35,211.98,212.235,54809,,,,,
1749735660000,2025-06-12 09:41:00,AMZN,212.2416,212.295,212.06,212.2,33031,,,,,
1749735720000,2025-06-12 09:42:00,AMZN,212.215,212.414,212.13,212.17,129822,,,,,
1749735780000,2025-06-12 09:43:00,AMZN,212.155,212.4336,212.12,212.26,41697,,,,,
1749735840000,2025-06-12 09:44:00,AMZN,212.28,212.47,212.25,212.46,48327,,,,,
1749735900000,2025-06-12 09:45:00,AMZN,212.425,212.5267,212.38,212.45,81844,,,,,
1749735960000,2025-06-12 09:46:00,AMZN,212.45,212.65,212.43,212.65,93419,,,,,
1749736020000,2025-06-12 09:47:00,AMZN,212.65,212.95,212.61,212.92,63097,,,,,
1749736080000,2025-06-12 09:48:00,AMZN,212.93,213.13,212.856,212.87,131966,,,,,
1749736140000,2025-06-12 09:49:00,AMZN,212.87,212.955,212.64,212.955,90877,,,,,
1749736200000,2025-06-12 09:50:00,AMZN,212.95,212.95,212.735,212.795,73291,,,,,
1749736260000,2025-06-12 09:51:00,AMZN,212.81,213.07,212.75,213.07,75601,,,,,
