timestamp,datetime,symbol,open,high,low,close,volume,roc8,ema7,vwma17,macd_line,macd_signal
1749735000000,2025-06-12 09:30:00,NVDA,141.97,142.73,141.85,142.64,2560458,,,,,
1749735060000,2025-06-12 09:31:00,NVDA,142.6226,143.11,142.47,142.99,1294483,,,,,
1749735120000,2025-06-12 09:32:00,NVDA,142.99,143.45,142.91,143.07,1087172,,,,,
1749735180000,2025-06-12 09:33:00,NVDA,143.06,143.3398,143.0001,143.3398,606806,,,,,
1749735240000,2025-06-12 09:34:00,NVDA,143.334,143.7,143.3201,143.4,1195058,,,,,
1749735300000,2025-06-12 09:35:00,NVDA,143.4,143.53,142.92,143.08,834599,,,,,
1749735360000,2025-06-12 09:36:00,NVDA,143.065,143.2899,142.87,143.1112,823320,,,,,
1749735420000,2025-06-12 09:37:00,NVDA,143.11,143.25,142.96,143.0301,523470,,,,,
1749735480000,2025-06-12 09:38:00,NVDA,143.035,143.65,143.02,143.5235,909607,,,,,
1749735540000,2025-06-12 09:39:00,NVDA,143.54,143.725,143.48,143.5907,626710,,,,,
1749735600000,2025-06-12 09:40:00,NVDA,143.59,143.67,143.46,143.58,559714,,,,,
1749735660000,2025-06-12 09:41:00,NVDA,143.5736,143.605,143.3,143.55,448145,,,,,
1749735720000,2025-06-12 09:42:00,NVDA,143.54,143.5799,143.24,143.34,398861,,,,,
1749735780000,2025-06-12 09:43:00,NVDA,143.32,143.58,143.24,143.53,453605,,,,,
1749735840000,2025-06-12 09:44:00,NVDA,143.53,143.8299,143.45,143.67,779729,,,,,
1749735900000,2025-06-12 09:45:00,NVDA,143.675,143.74,143.42,143.54,657668,,,,,
1749735960000,2025-06-12 09:46:00,NVDA,143.55,143.7921,143.54,143.71,618996,,,,,
1749736020000,2025-06-12 09:47:00,NVDA,143.71,143.9,143.57,143.695,697211,,,,,
1749736080000,2025-06-12 09:48:00,NVDA,143.695,143.94,143.66,143.835,696035,,,,,
1749736140000,2025-06-12 09:49:00,NVDA,143.835,143.89,143.69,143.7399,562383,,,,,
1749736200000,2025-06-12 09:50:00,NVDA,143.725,143.83,143.59,143.66,389254,,,,,
1749736260000,2025-06-12 09:51:00,NVDA,143.66,143.7199,143.46,143.49,541294,,,,,
1749736320000,2025-06-12 09:52:00,NVDA,143.5,143.59,143.3682,143.5311,410023,,,,,
1749736380000,2025-06-12 09:53:00,NVDA,143.54,143.66,143.42,143.555,267469,,,,,
1749736440000,2025-06-12 09:54:00,NVDA,143.555,143.6,143.44,143.46,283598,,,,,
1749736500000,2025-06-12 09:55:00,NVDA,143.46,143.465,143.2912,143.335,395718,,,,,
1749736560000,2025-06-12 09:56:00,NVDA,143.335,143.56,143.27,143.425,413811,,,,,
1749736620000,2025-06-12 09:57:00,NVDA,143.42,143.49,143.275,143.325,319935,,,,,
1749736680000,2025-06-12 09:58:00,NVDA,143.32,143.33,143.115,143.26,445517,,,,,
1749736740000,2025-06-12 09:59:00,NVDA,143.26,143.3354,143.1695,143.26,366524,,,,,
1749736800000,2025-06-12 10:00:00,NVDA,143.26,143.495,143.24,143.4727,600392,,,,,
1749736860000,2025-06-12 10:01:00,NVDA,143.476,143.51,143.32,143.3914,293633,,,,,
1749736920000,2025-06-12 10:02:00,NVDA,143.39,143.5399,143.3713,143.46,288075,,,,,
1749736980000,2025-06-12 10:03:00,NVDA,143.4501,143.505,143.1718,143.213,351971,,,,,
1749737040000,2025-06-12 10:04:00,NVDA,143.21,143.46,143.19,143.4599,423722,,,,,
1749737100000,2025-06-12 10:05:00,NVDA,143.46,143.68,143.3401,143.377,659854,,,,,
1749737160000,2025-06-12 10:06:00,NVDA,143.38,143.4501,143.33,143.435,311083,,,,,
1749737220000,2025-06-12 10:07:00,NVDA,143.44,143.81,143.44,143.67,685110,,,,,
1749737280000,2025-06-12 10:08:00,NVDA,143.67,143.69,143.5,143.655,281160,,,,,
1749737340000,2025-06-12 10:09:00,NVDA,143.65,143.695,143.5,143.5218,249535,,,,,
1749737400000,2025-06-12 10:10:00,NVDA,143.5201,143.57,143.41,143.49,304278,,,,,
1749737460000,2025-06-12 10:11:00,NVDA,143.49,143.5,143.36,143.4314,274618,,,,,
1749737520000,2025-06-12 10:12:00,NVDA,143.4301,143.69,143.42,143.62,373471,,,,,
1749737580000,2025-06-12 10:13:00,NVDA,143.6201,143.69,143.53,143.575,235024,,,,,
1749737640000,2025-06-12 10:14:00,NVDA,143.5713,143.84,143.57,143.82,399135,,,,,
1749737700000,2025-06-12 10:15:00,NVDA,143.8288,143.99,143.82,143.97,571859,,,,,
1749737760000,2025-06-12 10:16:00,NVDA,143.97,144.05,143.8301,143.97,1058747,,,,,
1749737820000,2025-06-12 10:17:00,NVDA,143.9703,143.9954,143.83,143.895,347049,,,,,
1749737880000,2025-06-12 10:18:00,NVDA,143.895,143.9108,143.73,143.81,302810,,,,,
1749737940000,2025-06-12 10:19:00,NVDA,143.82,144.038,143.82,144.02,385500,,,,,
1749738000000,2025-06-12 10:20:00,NVDA,144.0113,144.03,143.85,143.97,404358,,,,,
1749738060000,2025-06-12 10:21:00,NVDA,143.97,144.18,143.92,144.055,729950,,,,,
1749738120000,2025-06-12 10:22:00,NVDA,144.055,144.0715,143.9301,144.005,324670,,,,,
1749738180000,2025-06-12 10:23:00,NVDA,144.0,144.1,143.93,143.9531,325664,,,,,
1749738240000,2025-06-12 10:24:00,NVDA,143.9584,144.06,143.87,144.0301,348891,,,,,
1749738300000,2025-06-12 10:25:00,NVDA,144.035,144.0358,143.915,143.9599,307188,,,,,
1749738360000,2025-06-12 10:26:00,NVDA,143.955,143.99,143.84,143.915,269291,,,,,
1749738420000,2025-06-12 10:27:00,NVDA,143.9,144.035,143.83,144.035,271186,,,,,
1749738480000,2025-06-12 10:28:00,NVDA,144.03,144.18,143.98,144.1,522138,,,,,
1749738540000,2025-06-12 10:29:00,NVDA,144.09,144.14,143.9901,144.065,297437,,,,,
1749738600000,2025-06-12 10:30:00,NVDA,144.07,144.1399,144.025,144.0465,300521,,,,,
1749738660000,2025-06-12 10:31:00,NVDA,144.0401,144.24,143.995,144.2301,609667,,,,,
1749738720000,2025-06-12 10:32:00,NVDA,144.23,144.255,144.055,144.12,517250,,,,,
1749738780000,2025-06-12 10:33:00,NVDA,144.125,144.205,144.05,144.16,331687,,,,,
1749738840000,2025-06-12 10:34:00,NVDA,144.1642,144.36,144.1642,144.2582,609090,,,,,
1749738900000,2025-06-12 10:35:00,NVDA,144.25,144.35,144.2,144.2304,406076,,,,,
1749738960000,2025-06-12 10:36:00,NVDA,144.24,144.34,144.17,144.33,346275,,,,,
1749739020000,2025-06-12 10:37:00,NVDA,144.33,144.59,144.2816,144.51,1336566,,,,,
1749739080000,2025-06-12 10:38:00,NVDA,144.52,144.61,144.49,144.6,584050,,,,,
1749739140000,2025-06-12 10:39:00,NVDA,144.595,144.66,144.52,144.525,599918,,,,,
1749739200000,2025-06-12 10:40:00,NVDA,144.5399,144.79,144.53,144.7499,816110,,,,,
1749739260000,2025-06-12 10:41:00,NVDA,144.745,144.83,144.671,144.75,587422,,,,,
1749739320000,2025-06-12 10:42:00,NVDA,144.7489,144.85,144.71,144.805,494652,,,,,
1749739380000,2025-06-12 10:43:00,NVDA,144.8,144.88,144.75,144.82,624665,,,,,
1749739440000,2025-06-12 10:44:00,NVDA,144.8255,144.83,144.71,144.8,424862,,,,,
1749739500000,2025-06-12 10:45:00,NVDA,144.8015,144.83,144.71,144.7135,318524,,,,,
1749739560000,2025-06-12 10:46:00,NVDA,144.72,144.87,144.69,144.7124,551044,,,,,
1749739620000,2025-06-12 10:47:00,NVDA,144.72,144.81,144.69,144.8,364945,,,,,
1749739680000,2025-06-12 10:48:00,NVDA,144.79,144.89,144.72,144.875,473024,,,,,
1749739740000,2025-06-12 10:49:00,NVDA,144.875,144.95,144.84,144.925,870055,,,,,
1749739800000,2025-06-12 10:50:00,NVDA,144.925,145.0,144.81,144.935,1240697,,,,,
1749739860000,2025-06-12 10:51:00,NVDA,144.93,144.94,144.61,144.655,803295,,,,,
1749739920000,2025-06-12 10:52:00,NVDA,144.66,144.8,144.62,144.7,610126,,,,,
1749739980000,2025-06-12 10:53:00,NVDA,144.685,144.71,144.5,144.565,617995,,,,,
1749740040000,2025-06-12 10:54:00,NVDA,144.5713,144.6865,144.51,144.6813,394935,,,,,
1749740100000,2025-06-12 10:55:00,NVDA,144.68,144.86,144.64,144.855,534283,,,,,
1749740160000,2025-06-12 10:56:00,NVDA,144.851,144.86,144.745,144.7846,352617,,,,,
1749740220000,2025-06-12 10:57:00,NVDA,144.785,144.84,144.64,144.67,309799,,,,,
1749740280000,2025-06-12 10:58:00,NVDA,144.67,144.765,144.67,144.68,255996,,,,,
1749740340000,2025-06-12 10:59:00,NVDA,144.6884,144.7599,144.63,144.7102,261285,,,,,
1749740400000,2025-06-12 11:00:00,NVDA,144.72,144.79,144.705,144.755,271647,,,,,
1749740460000,2025-06-12 11:01:00,NVDA,144.75,144.9,144.75,144.88,537706,,,,,
