timestamp,datetime,symbol,open,high,low,close,volume,roc8,ema7,vwma17,macd_line,macd_signal
1749735000000,2025-06-12 09:30:00,META,0.0014423770373575,0.0014409221902017,0.0014448699747061,0.0014446900417515,127713,,,,,
1749735060000,2025-06-12 09:31:00,META,0.0014439015374663,0.0014422730222831,0.0014458388757156,0.0014451075882599,22562,,,,,
1749735120000,2025-06-12 09:32:00,META,0.0014458597805184,0.0014454209065679,0.0014513788098693,0.0014511471318076,28670,,,,,
1749735180000,2025-06-12 09:33:00,META,0.0014513785992193,0.0014483307987544,0.0014513785992193,0.0014506419090447,37909,,,,,
1749735240000,2025-06-12 09:34:00,META,0.0014499583136984,0.0014499057561258,0.0014532137822795,0.0014527493281034,17637,,,,,
1749735300000,2025-06-12 09:35:00,META,0.0014529392961962,0.0014492333555549,0.0014539765531741,0.0014505890914829,30398,,,,,
1749735360000,2025-06-12 09:36:00,META,0.0014502632227749,0.0014502211587267,0.0014524117296771,0.0014513156176073,18527,,,,,
1749735420000,2025-06-12 09:37:00,META,0.0014513156176073,0.0014509281587431,0.0014529604068289,0.0014518423879903,27586,,,,,
1749735480000,2025-06-12 09:38:00,META,0.0014518423879903,0.0014492543586324,0.0014524750174297,0.0014502369324588,27299,,,,,
1749735540000,2025-06-12 09:39:00,META,0.0014503999477856,0.0014489813660996,0.0014512621191271,0.0014501528098523,18457,,,,,
1749735600000,2025-06-12 09:40:00,META,0.0014498006524102,0.0014492228542444,0.0014519267067398,0.0014505366985784,46047,,,,,
1749735660000,2025-06-12 09:41:00,META,0.0014503683935719,0.0014499414948606,0.001453488372093,0.0014530554122681,27967,,,,,
1749735720000,2025-06-12 09:42:00,META,0.0014528231986808,0.0014519477879575,0.0014541118648257,0.0014521902659686,20562,,,,,
1749735780000,2025-06-12 09:43:00,META,0.0014526016094825,0.0014507681817522,0.0014526016094825,0.0014514209411013,26873,,,,,
1749735840000,2025-06-12 09:44:00,META,0.0014513788098693,0.0014495484656529,0.0014523041531541,0.0014497060720938,20001,,,,,
1749735900000,2025-06-12 09:45:00,META,0.0014497375974948,0.0014476022278598,0.0014499267786976,0.0014480162177816,21114,,,,,
1749735960000,2025-06-12 09:46:00,META,0.0014484566694187,0.0014475393640235,0.0014492274748022,0.0014481630052278,22172,,,,,
1749736020000,2025-06-12 09:47:00,META,0.0014481000926784,0.0014465499783017,0.0014486455164421,0.0014465499783017,16288,,,,,
1749736080000,2025-06-12 09:48:00,META,0.0014470732942623,0.0014461619224119,0.0014474293654469,0.0014472408353474,15406,,,,,
1749736140000,2025-06-12 09:49:00,META,0.0014469895382656,0.0014452642304329,0.0014473455682278,0.0014453268968108,32060,,,,,
1749736200000,2025-06-12 09:50:00,META,0.0014452328992817,0.0014450867052023,0.0014490258778633,0.0014488543546404,15349,,,,,
1749736260000,2025-06-12 09:51:00,META,0.0014483727532117,0.0014476074667593,0.0014490441452747,0.0014476074667593,6151,,,,,
1749736320000,2025-06-12 09:52:00,META,0.0014473891415708,0.0014462457917863,0.0014484147100997,0.001447911387823,15064,,,,,
1749736380000,2025-06-12 09:53:00,META,0.0014474922197293,0.0014474922197293,0.0014488763963546,0.0014487105751525,6576,,,,,
1749736440000,2025-06-12 09:54:00,META,0.0014488824841843,0.0014486035461814,0.0014505366985784,0.0014494854326714,13240,,,,,
1749736500000,2025-06-12 09:55:00,META,0.0014495904906863,0.0014495904906863,0.0014528569705898,0.0014524222772528,21990,,,,,
1749736560000,2025-06-12 09:56:00,META,0.0014526016094825,0.0014515096353386,0.0014531293139776,0.0014528337522337,30012,,,,,
1749736620000,2025-06-12 09:57:00,META,0.001452791538942,0.0014522853816293,0.0014539110206455,0.0014537947677926,24393,,,,,
1749736680000,2025-06-12 09:58:00,META,0.0014537947677926,0.0014522851707161,0.001454101292696,0.0014525805092747,20842,,,,,
1749736740000,2025-06-12 09:59:00,META,0.0014524328249818,0.0014514946766432,0.0014531624666154,0.0014526649137843,17768,,,,,
1749736800000,2025-06-12 10:00:00,META,0.0014521797217623,0.0014504592734243,0.0014524328249818,0.0014504592734243,15188,,,,,
1749736860000,2025-06-12 10:01:00,META,0.0014508839510471,0.0014503683935719,0.0014520953736241,0.001451410408064,6579,,,,,
1749736920000,2025-06-12 10:02:00,META,0.0014513788098693,0.0014511260738332,0.0014528759679786,0.0014520314864315,10464,,,,,
1749736980000,2025-06-12 10:03:00,META,0.001451800232288,0.0014513788098693,0.0014555140329746,0.0014552651493102,28006,,,,,
1749737040000,2025-06-12 10:04:00,META,0.0014555350066357,0.0014544608313698,0.0014556040756914,0.0014553964645509,19791,,,,,
1749737100000,2025-06-12 10:05:00,META,0.0014552439716518,0.001453488372093,0.0014554769597997,0.0014549263807251,17350,,,,,
1749737160000,2025-06-12 10:06:00,META,0.0014549369648559,0.0014533616254396,0.0014552225828425,0.0014533616254396,9950,,,,,
