timestamp,datetime,symbol,open,high,low,close,volume
1749821400000,2025-06-13 09:30:00,TSLA,0.0031850176768481063,0.003158659464923087,0.0031918289179699967,0.0031606062042699792,1726208.0
1749821580000,2025-06-13 09:33:00,TSLA,0.0031612436585452207,0.0031432119665851426,0.0031720856463124504,0.003149415846348819,1397725.0
1749821760000,2025-06-13 09:36:00,TSLA,0.0031486156009494968,0.0031417899217034534,0.0031598571744557145,0.003154275620603729,949875.0
1749821940000,2025-06-13 09:39:00,TSLA,0.0031540766440624505,0.003146633102580239,0.003159258206173191,0.003157662067005589,835928.0
1749822120000,2025-06-13 09:42:00,TSLA,0.003158259432694491,0.0031395202813010174,0.0031604563698998133,0.003151194302640701,985306.0
1749822300000,2025-06-13 09:45:00,TSLA,0.0031512936060252737,0.0031404076249097134,0.003154375118289067,0.003144752979653448,833444.0
1749822480000,2025-06-13 09:48:00,TSLA,0.003144370303686428,0.0031240237425804434,0.003150499354147632,0.0031250097656555175,1152398.0
1749822660000,2025-06-13 09:51:00,TSLA,0.0031257208693754998,0.0031216832115876884,0.003142776328608693,0.0031392738859501797,1034490.0
1749822840000,2025-06-13 09:54:00,TSLA,0.0031392738859501797,0.0031369596586987895,0.0031562667676672033,0.003151973009024729,968449.0
1749823020000,2025-06-13 09:57:00,TSLA,0.003152386356471849,0.003151690882158278,0.003165558721114277,0.003162755392497944,1005693.0
1749823200000,2025-06-13 10:00:00,TSLA,0.0031629054449417234,0.0031505986137366103,0.003168757571350122,0.003155071777882947,1117105.0
1749823380000,2025-06-13 10:03:00,TSLA,0.003155071777882947,0.0031447628691558516,0.003160855959793912,0.0031508964300343448,878165.0
1749823560000,2025-06-13 10:06:00,TSLA,0.003151095005514416,0.003134796238244514,0.0031519889049990545,0.0031444958744214126,925206.0
1749823740000,2025-06-13 10:09:00,TSLA,0.003144258583825934,0.0031402103940964044,0.0031549712408596537,0.0031476730826736337,643404.0
1749823920000,2025-06-13 10:12:00,TSLA,0.0031477226226824893,0.0031440687771333137,0.0031535793125197094,0.0031521379375561475,344711.0
