timestamp,datetime,symbol,open,high,low,close,volume
1749821400000,2025-06-13 09:30:00,AMZN,0.0047628119641836535,0.004726121272271846,0.0047705371624844955,0.004727461825745757,948022.0
1749821580000,2025-06-13 09:33:00,AMZN,0.0047277970829492,0.004724337281776955,0.00473798919738463,0.0047317119333774955,253707.0
1749821760000,2025-06-13 09:36:00,AMZN,0.004731264193792581,0.004725674590047729,0.004741358873453132,0.004725674590047729,225508.0
1749821940000,2025-06-13 09:39:00,AMZN,0.004725897920604915,0.004714357103121848,0.0047263424112192025,0.004724082854744373,327940.0
1749822120000,2025-06-13 09:42:00,AMZN,0.004724149806569686,0.004718628200409577,0.004728355950635964,0.004726791453961051,176427.0
1749822300000,2025-06-13 09:45:00,AMZN,0.004726344645051517,0.004726344645051517,0.00474293302978562,0.004742033383915023,176135.0
1749822480000,2025-06-13 09:48:00,AMZN,0.0047422222812365435,0.0047422222812365435,0.004752851711026616,0.00474417060037479,271372.0
1749822660000,2025-06-13 09:51:00,AMZN,0.004743607988235852,0.004735296903115825,0.004744958481613286,0.004743045509521664,152024.0
1749822840000,2025-06-13 09:54:00,AMZN,0.004743382980741865,0.004734736393551289,0.004746535029428517,0.004734736393551289,114224.0
1749823020000,2025-06-13 09:57:00,AMZN,0.004735016631745919,0.004733503739467955,0.004743382980741865,0.004736642667677151,183639.0
1749823200000,2025-06-13 10:00:00,AMZN,0.004735745406326956,0.004727014890096903,0.004737764722603875,0.004735814931929764,199232.0
1749823380000,2025-06-13 10:03:00,AMZN,0.0047364183204660635,0.0047308165389346206,0.004739785761683572,0.004735745406326956,149844.0
1749823560000,2025-06-13 10:06:00,AMZN,0.004735745406326956,0.004729697772312349,0.004738887309259786,0.00473305566073457,198885.0
1749823740000,2025-06-13 10:09:00,AMZN,0.00473305566073457,0.004728579534707774,0.004748338081671415,0.0047463097441739046,235178.0
1749823920000,2025-06-13 10:12:00,AMZN,0.00474619710956596,0.004739785761683572,0.004751270964983133,0.004740235115661737,141522.0
