timestamp,datetime,symbol,open,high,low,close,volume
1749821400000,2025-06-13 09:30:00,NVDA,0.007018528916339136,0.006964758322886195,0.007022471910112359,0.0069786105586377755,6094597.0
1749821580000,2025-06-13 09:33:00,NVDA,0.006978367062107466,0.0069652434352580625,0.006998645062315935,0.006993505830485811,2420563.0
1749821760000,2025-06-13 09:36:00,NVDA,0.006993985172751434,0.0069868995633187774,0.00700918202845728,0.006991784653032686,2235519.0
1749821940000,2025-06-13 09:39:00,NVDA,0.006991784653032686,0.006986167388570631,0.007006726457399103,0.00699585425676744,1755268.0
1749822120000,2025-06-13 09:42:00,NVDA,0.006995697645947743,0.006979341150195421,0.007001330252748021,0.006986167388570631,1490110.0
1749822300000,2025-06-13 09:45:00,NVDA,0.006986167388570631,0.0069849474382705275,0.0070018204733230645,0.006996431819771916,1502756.0
1749822480000,2025-06-13 09:48:00,NVDA,0.006996921354603975,0.006973987028384128,0.007001330252748021,0.0069769064396846435,1405879.0
1749822660000,2025-06-13 09:51:00,NVDA,0.006977388377485084,0.006969131625292093,0.006990562740300594,0.0069849474382705275,1494604.0
1749822840000,2025-06-13 09:54:00,NVDA,0.006984459577440195,0.006984459577440195,0.007001330252748021,0.006997900629811056,1407622.0
1749823020000,2025-06-13 09:57:00,NVDA,0.006998390370214851,0.006993985172751434,0.007009673349221927,0.006997019269791069,1321519.0
1749823200000,2025-06-13 10:00:00,NVDA,0.006996431819771916,0.006975436697214429,0.0070018204733230645,0.006996921354603975,1458936.0
1749823380000,2025-06-13 10:03:00,NVDA,0.006996921354603975,0.006990562740300594,0.007009167289898459,0.007007708479327261,1185795.0
1749823560000,2025-06-13 10:06:00,NVDA,0.007007954027821578,0.006995452955578874,0.007009673349221927,0.007005499316963816,1078342.0
1749823740000,2025-06-13 10:09:00,NVDA,0.007005744710662743,0.007003782042302844,0.007028394714647174,0.007021490676513605,2090671.0
1749823920000,2025-06-13 10:12:00,NVDA,0.007021732261348875,0.007021485746383936,0.007032348804500704,0.0070261724925346925,1023864.0
