symbol,timeframe,entry_date,exit_date,entry_price,exit_price,pnl,pnl_pct
TSLA,3m,2025-06-12 11:00:00,2025-06-12 11:24:00,326.65,326.06,-0.589999999999975,-0.180621460278578
TSLA,3m,2025-06-12 12:03:00,2025-06-12 12:21:00,329.6,326.995,-2.605000000000018,-0.7903519417475783
TSLA,3m,2025-06-12 13:15:00,2025-06-12 13:39:00,325.228,325.1939,-0.034100000000023556,-0.010484952095152803
TSLA,3m,2025-06-12 15:24:00,2025-06-12 15:42:00,319.435,319.32,-0.1150000000000091,-0.03600106437929754
TSLA,3m,2025-06-12 10:48:00,2025-06-12 10:54:00,0.0030809036043799,0.0030729518775735,-7.951726806400185e-06,-0.2580972281994083
TSLA,3m,2025-06-12 11:39:00,2025-06-12 11:51:00,0.0030613338231467,0.0030577299412915,-3.603881855200001e-06,-0.11772260274103737
TSLA,3m,2025-06-12 12:24:00,2025-06-12 13:09:00,0.00305885231861,0.0030743689857656,1.5516667155600003e-05,0.5072708826508848
TSLA,3m,2025-06-12 13:45:00,2025-06-12 14:09:00,0.0030975997938237,0.0030975096022797,-9.019154399974444e-08,-0.002911659026436444
TSLA,3m,2025-06-12 14:12:00,2025-06-12 14:57:00,0.0031006790487116,0.0031307723615415,3.0093312829899705e-05,0.9705394320771166
TSLA,3m,2025-06-12 15:06:00,2025-06-12 15:15:00,0.0031446540880503,0.0031357792411414,-8.874846908900075e-06,-0.2822201317030237
TSLA,5m,2025-06-12 12:00:00,2025-06-12 12:25:00,329.85,326.37,-3.480000000000018,-1.0550250113688093
TSLA,5m,2025-06-12 15:45:00,2025-06-12 15:55:00,319.375,319.175,-0.19999999999998863,-0.06262230919764811
TSLA,5m,2025-06-12 11:45:00,2025-06-12 11:50:00,0.0030743217277688,0.0030547409579667,-1.9580769802100047e-05,-0.6369134897378116
TSLA,5m,2025-06-12 12:30:00,2025-06-12 13:25:00,0.0030712059090001,0.0030760513712883,4.8454622881997575e-06,0.15777067483493173
TSLA,5m,2025-06-12 13:40:00,2025-06-12 15:20:00,0.0030875632950475,0.0031314586334314,4.389533838389985e-05,1.4216822195777707
NVDA,3m,2025-06-12 10:48:00,2025-06-12 10:51:00,144.935,144.565,-0.37000000000000455,-0.2552868527270877
NVDA,3m,2025-06-12 12:27:00,2025-06-12 12:30:00,144.46,144.2415,-0.2185000000000059,-0.1512529419908666
NVDA,3m,2025-06-12 12:39:00,2025-06-12 12:48:00,144.535,144.2301,-0.3049000000000035,-0.21095236447919433
NVDA,3m,2025-06-12 13:18:00,2025-06-12 13:57:00,144.3799,144.485,0.10510000000002151,0.07279406621006214
NVDA,3m,2025-06-12 14:03:00,2025-06-12 14:24:00,144.593,144.6215,0.028500000000008185,0.01971049774194338
NVDA,3m,2025-06-12 15:00:00,2025-06-12 15:27:00,144.615,144.755,0.13999999999998636,0.09680876810841639
NVDA,3m,2025-06-12 11:21:00,2025-06-12 11:54:00,0.0069139558198223,0.0069283264627429,1.4370642920600099e-05,0.20784979388209987
NVDA,3m,2025-06-12 11:57:00,2025-06-12 12:18:00,0.0069319284624982,0.006925927208505,-6.001253993200006e-06,-0.08657409010590414
NVDA,3m,2025-06-12 12:57:00,2025-06-12 13:09:00,0.0069350532265335,0.0069266468102791,-8.406416254400605e-06,-0.12121631918032974
NVDA,3m,2025-06-12 13:15:00,2025-06-12 13:18:00,0.0069319332676648,0.0069261718563318,-5.761411333000607e-06,-0.08311406227575364
NVDA,3m,2025-06-12 14:30:00,2025-06-12 14:51:00,0.0069256346132136,0.0069208319116791,-4.802701534499694e-06,-0.06934673575381083
NVDA,3m,2025-06-12 15:42:00,2025-06-12 15:48:00,0.006914615561204,0.0069065543200497,-8.061241154299834e-06,-0.1165826369224232
NVDA,5m,2025-06-12 13:35:00,2025-06-12 14:25:00,144.6345,144.475,-0.1595000000000084,-0.11027797655470056
NVDA,5m,2025-06-12 15:05:00,2025-06-12 15:40:00,144.8325,144.6212,-0.2113000000000227,-0.14589266911778964
