timestamp,datetime,symbol,open,high,low,close,volume,ema7,ema12,ema26,vwma17,roc8,macd_line,macd_signal
1749735000000,2025-06-12 09:30:00,QQQ,531.09,532.4,530.84,532.31,1295139.0,,,,,,,
1749735900000,2025-06-12 09:45:00,QQQ,532.29,532.59,531.43,531.75,1061242.0,,,,,,,
1749736800000,2025-06-12 10:00:00,QQQ,531.75,533.16,531.34,533.13,1240295.0,,,,,,,
1749737700000,2025-06-12 10:15:00,QQQ,533.14,533.51,532.84,533.265,1139904.0,,,,,,,
1749738600000,2025-06-12 10:30:00,QQQ,533.28,533.91,533.03,533.8,808385.0,,,,,,,
1749739500000,2025-06-12 10:45:00,QQQ,533.8,533.95,533.46,533.5929,659392.0,,,,,,,
1749740400000,2025-06-12 11:00:00,QQQ,533.6,534.6438,533.6,533.93,910967.0,533.1111285714286,,,,,,
1749741300000,2025-06-12 11:15:00,QQQ,533.93,534.1,532.3501,533.21,1431417.0,533.1358464285714,,,,,,
1749742200000,2025-06-12 11:30:00,QQQ,533.22,533.51,532.64,533.31,796276.0,533.1793848214286,,,,0.1878604572523529,,
1749743100000,2025-06-12 11:45:00,QQQ,533.3,533.43,532.6399,533.32,669499.0,533.2145386160714,,,,0.2952515279736812,,
1749744000000,2025-06-12 12:00:00,QQQ,533.32,534.05,532.83,533.725,1029847.0,533.3421539620535,,,,0.1116050494250984,,
1749744900000,2025-06-12 12:15:00,QQQ,533.72,534.32,533.26,534.1236,879518.0,533.5375154715401,533.288875,,,0.1610081291665539,,
1749745800000,2025-06-12 12:30:00,QQQ,534.12,534.42,533.14,534.18,1009098.0,533.698136603655,533.4259711538461,,,0.0711877107530902,,
1749746700000,2025-06-12 12:45:00,QQQ,534.19,534.27,533.28,533.33,775579.0,533.6061024527413,533.4112063609467,,,-0.0492697710183072,,
1749747600000,2025-06-12 13:00:00,QQQ,533.36,534.27,533.22,534.03,641926.0,533.712076839556,533.5064053823395,,,0.0187290468788085,,
1749748500000,2025-06-12 13:15:00,QQQ,534.01,534.15,533.6102,533.76,543924.0,533.724057629667,533.5454199389027,,,0.1031488531722875,,
1749749400000,2025-06-12 13:30:00,QQQ,533.73,534.41,533.73,534.07,559369.0,533.8105432222502,533.6261245636869,,533.3717560249931,0.1425062346477854,,
1749750300000,2025-06-12 13:45:00,QQQ,534.08,534.13,533.52,533.66,518266.0,533.7729074166876,533.6313361692735,,533.4756414533683,0.0637515937898293,,
1749751200000,2025-06-12 14:00:00,QQQ,533.66,533.98,533.44,533.68,378468.0,533.7496805625158,533.6388229124622,,533.6120514465346,-0.0084313082580116,,
1749752100000,2025-06-12 14:15:00,QQQ,533.67,533.89,532.82,533.265,953439.0,533.6285104218869,533.5813116951603,,533.6315325320458,-0.1607493097103412,,
1749753000000,2025-06-12 14:30:00,QQQ,533.27,533.61,532.91,533.02,705662.0,533.4763828164151,533.494956049751,,533.6304984474153,-0.2171552660151949,,
1749753900000,2025-06-12 14:45:00,QQQ,533.02,533.7001,532.87,533.66,695853.0,533.5222871123113,533.5203474267123,,533.6216453282365,0.0618753867211533,,
1749754800000,2025-06-12 15:00:00,QQQ,533.66,533.895,533.51,533.655,469494.0,533.5554653342335,533.5410632072181,,533.6243144098955,-0.0702207741138138,,
1749755700000,2025-06-12 15:15:00,QQQ,533.66,534.05,533.48,533.63,632791.0,533.5740990006751,533.554745790723,,533.6026546409712,-0.0243555155875291,,
1749756600000,2025-06-12 15:30:00,QQQ,533.63,533.63,533.0252,533.055,709594.0,533.4443242505063,533.4778618229195,,533.6171458962086,-0.1900499934465706,,
1749757500000,2025-06-12 15:45:00,QQQ,533.03,533.7,532.6,533.66,1826893.0,533.4982431878797,533.5058830809319,533.4662115384615,533.6419829839637,0.0,0.039671542470387,0.039671542470387
1749771900000,,,531.44,531.4401,530.04,530.07,76056.0,,,,,,,
